Sistema,Executavel,MenuOuAcao,OperacaoPermissao,ModuloDominio,TipoAcao,PermissaoOrigem,Confianca,Observacao
,SAT,"And M.CodSatTipS=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"And M.SatPara=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"((S.CodUsuarioResp=""",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,&Cadastros,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,=> Grupo de Clientes,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,Cliente:,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,- Cliente:,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,- Usuario:,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,|Grupo em que pertence o cliente,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (C.ResUsuario=""",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (M.CodSatCla=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (M.CodSatSit=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (M.CodSatSubC=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (M.CodSatTip=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (M.CodSatTipS=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (M.CodUsuario=""",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (M.SatPara=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and I.CodUsuario=""",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"And (not(M.CodSatSit=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and ((not (M.CodSatTip=""X"")) or (M.CodSatTip is Null))",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and ((not(M.CodSatTip=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (C.Desativado=""S"")",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"And (CodUsuario=""",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (I.Desativado=""C"")",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (I.Desativado=""S"")",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (not (M.CodSatTip=""X""))",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"and (not(C.Desativado=""S""))",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"And (S.CodSat=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"And (S.CodUsuario=""",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"And (S.ResUsuario=""",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"And (Z.CodUsuario=""",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"And (Z.SatPara=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,AUDITANDO USUARIO,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,considerado a data do cadastro do mesmo,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,deseja imprimir o relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,do SAT,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"FOI ANALISADA, FAVOR COMUNICAR O CLIENTE -",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"FOI SOLUCIONADA, FAVOR COMUNICAR O CLIENTE -",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,IndividualAjustedeCadastro1Click,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"IndividualAjustedeCadastro1Click""",,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"On(C.CodCli=G.Chave1 And G.Arquivo=""CLIENTES"")",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"Or (M.CodSatTipS=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"order By Y.NomCli,Z.CodUsuarioMel",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"order By Z.CodSistema,Z.CodUsuarioMel",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,order By Z.CodUsuarioMel,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"order By Z.SatPara,Y.Nom",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"order By Z.SatPara,Z.CodOcorCla",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"order By Z.SatPara,Z.CodOcorSubC",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"order By Z.SatPara,Z.DatLan",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"order By Z.SatPara,Z.DatPrevSol",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"order By Z.SatPara,Z.SeqOcor",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,Qry_AlertaCodSatTip.DisplayWidth,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,SAT -,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,SB_ImportaClienteFidelidadeClick,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"Select CodUsuario From """,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"Select CodUsuario From "":",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"Where (F.Arquivo=""CLIENTES"") Order By Campo",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"X Where ((not(Desativado=""S"")) or (Desativado is null))",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,_pn_CadastroGrid,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,_pn_SatGrid,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,-Cadastro:,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,-Cliente:,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,-Cliente.:,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,-Clientes:,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,-Grupo Usuarios:,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,-Usuario:,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,",ClientesFilPad_F",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,",SeqOcor,SitOcor,CodUsuario,Obs,DatLan,HorLan,DatPrevSol,",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,",SeqSat",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,:\EquipExe\EquSat,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,:\EquipExe\EquSat.Ini,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,:\EquipExe\Exe\Senhas.Exe,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,:\EquipExe\Figuras\Relatorio.rav,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":Anotacoes"" A",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":CadSatTip"" C",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":Clientes"" C",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":Clientes"" I",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":Clientes"" Y",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,:MovSat,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":MovSatAle"" M",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":MovSatAle"" A",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":MovSatCli""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":MovSatCli"" M,",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":MovSatCli"" M",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":MovSatFor"" M,",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":MovSatInt"" M",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":MovSatInt"" M,",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":SolAltSist"" where CodProSat =",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,":Usuarios"" U",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,!CadastrodeAjustesAutomticos1Click,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,!CadastrodeAjustesAutomticos1Click',,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,!ClientesporSubClassificacao1Click,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,!ClientesporSubClassificacao1Click',,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,!Importar Dados Cliente Fidelidade,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
